student_id,name,department,age,exam_score,attendance_percent,assignment_score
5535,Grace Anderson,Computer Science,24,85,81,70
5536,Oscar Anderson,Data Science,21,59,62,54
5537,Michael Martinez,Data Science,21,54,62,64
5538,Oscar Garcia,Information Technology,25,86,95,89
5539,Julia Garcia,Electronics,21,55,67,88
5540,Bob Miller,Mechanical,22,84,91,62
5541,Tina Davis,Mechanical,23,90,90,92
5542,Rachel Smith,Mechanical,18,100,99,69
5543,David Martinez,Electronics,18,68,92,60
5544,Paula Brown,Computer Science,25,81,98,75
5545,Kevin Johnson,Civil,21,63,63,75
5546,Ivan Miller,Data Science,23,52,80,77
5547,Nina Martinez,Computer Science,23,66,92,80
5548,Nina Brown,Civil,19,55,89,60
5549,Paula Miller,Information Technology,19,74,63,97
5550,Eva Martinez,Mechanical,23,70,71,100
5551,Frank Miller,Electronics,22,63,76,91
5552,Bob Taylor,Information Technology,20,93,82,81
5553,Nina Smith,Electronics,24,81,99,72
5554,Quentin Miller,Data Science,25,77,93,85
5555,Helen Smith,Computer Science,23,75,90,71
5556,Ivan Taylor,Computer Science,19,61,70,80
5557,Julia Miller,Electronics,19,70,93,54
5558,Tina Martinez,Civil,21,69,98,58
5559,Ivan Johnson,Civil,21,100,69,54
5560,Alice Anderson,Civil,24,53,98,60
5561,Michael Williams,Civil,19,79,90,74
5562,Grace Williams,Mechanical,18,66,66,65
5563,Steve Garcia,Data Science,19,96,66,53
5564,Rachel Miller,Data Science,25,93,76,90
5565,Nina Davis,Data Science,25,55,91,90
5566,Tina Davis,Data Science,20,66,91,84
5567,Nina Smith,Electronics,19,96,79,98
5568,Rachel Williams,Civil,21,86,92,80
5569,Rachel Johnson,Data Science,20,63,65,55
5570,Rachel Martinez,Mechanical,24,70,70,100
5571,Quentin Martinez,Data Science,23,59,86,60
5572,Ivan Miller,Mechanical,23,51,71,69
5573,Ivan Williams,Information Technology,21,70,82,54
5574,Helen Taylor,Computer Science,21,63,62,73
5575,Oscar Garcia,Mechanical,25,95,62,56
5576,Eva Johnson,Computer Science,18,75,75,50
5577,Ivan Johnson,Information Technology,20,54,82,68
5578,Laura Williams,Electronics,24,75,62,53
5579,Eva Williams,Civil,23,75,84,57
5580,David Martinez,Data Science,20,67,85,88
5581,Charlie Williams,Electronics,20,94,74,92
5582,Frank Miller,Data Science,21,78,70,94
5583,Paula Brown,Computer Science,20,78,73,50
5584,David Miller,Electronics,24,66,93,72
5585,Oscar Johnson,Civil,21,75,70,84
5586,Frank Anderson,Information Technology,25,84,94,93
5587,Quentin Garcia,Information Technology,25,68,99,59
5588,Michael Taylor,Information Technology,22,76,91,77
5589,Tina Miller,Electronics,18,94,85,68
5590,Paula Taylor,Information Technology,21,88,65,67
5591,Alice Martinez,Computer Science,20,83,61,95
5592,Charlie Williams,Electronics,25,62,91,72
5593,Tina Miller,Mechanical,20,54,77,96
5594,Rachel Anderson,Information Technology,21,94,64,99
5595,Quentin Williams,Civil,19,66,73,99
5596,Tina Williams,Data Science,22,98,80,64
5597,Paula Anderson,Data Science,23,90,81,94
5598,Kevin Martinez,Civil,19,89,95,51
5599,Kevin Miller,Information Technology,24,71,67,73
5600,Quentin Johnson,Computer Science,24,63,97,89
5601,Frank Martinez,Computer Science,22,62,69,53
5602,Bob Taylor,Data Science,22,78,71,74
5603,Nina Smith,Civil,19,90,98,86
5604,Frank Davis,Data Science,21,76,87,73
5605,Oscar Johnson,Electronics,20,77,78,75
5606,Grace Brown,Civil,18,89,85,54
5607,Julia Martinez,Civil,23,69,91,51
5608,Kevin Taylor,Mechanical,24,54,93,95
5609,Paula Garcia,Information Technology,25,50,88,70
5610,Laura Anderson,Information Technology,23,90,88,79
5611,Michael Taylor,Information Technology,20,97,76,82
5612,Nina Anderson,Data Science,20,64,79,74
5613,Nina Garcia,Information Technology,22,75,94,63
5614,Quentin Miller,Data Science,24,73,61,100
5615,Paula Williams,Data Science,18,71,72,62
5616,David Brown,Information Technology,21,83,78,99
5617,Charlie Miller,Information Technology,22,91,61,79
5618,Tina Johnson,Civil,19,56,86,76
5619,Paula Smith,Civil,24,58,78,57
5620,Charlie Taylor,Data Science,20,75,99,57
5621,Helen Davis,Civil,24,71,94,52
5622,Rachel Martinez,Electronics,18,93,97,92
5623,Oscar Garcia,Electronics,22,97,89,56
5624,Nina Anderson,Civil,18,62,60,98
5625,Charlie Martinez,Mechanical,21,61,92,69
5626,Paula Garcia,Information Technology,20,79,69,79
5627,Eva Miller,Civil,23,56,77,60
5628,Paula Smith,Computer Science,21,70,98,97
5629,Steve Johnson,Electronics,23,84,97,85
5630,Michael Garcia,Electronics,23,53,76,56
5631,Julia Johnson,Mechanical,23,95,68,56
5632,Steve Miller,Civil,19,100,80,88
5633,Helen Miller,Electronics,20,99,61,85
5634,Helen Davis,Computer Science,22,63,86,70
5635,Paula Garcia,Civil,20,62,62,71
5636,David Williams,Civil,18,53,69,93
5637,Nina Davis,Civil,22,63,60,56
5638,Grace Smith,Electronics,22,90,77,83
5639,Laura Johnson,Mechanical,18,72,72,71
5640,Frank Johnson,Mechanical,20,81,64,77
5641,Michael Martinez,Computer Science,25,73,98,53
5642,Alice Anderson,Electronics,24,61,98,73
5643,Paula Johnson,Data Science,23,50,81,69
5644,Helen Smith,Civil,21,88,81,63
5645,Grace Martinez,Civil,22,97,82,98
5646,Charlie Taylor,Computer Science,20,57,82,74
5647,Nina Anderson,Mechanical,25,50,98,61
5648,Laura Martinez,Information Technology,18,65,91,77
5649,Oscar Davis,Electronics,22,88,92,71
5650,Oscar Smith,Mechanical,20,74,66,66
5651,Paula Davis,Data Science,20,97,60,82
5652,Quentin Miller,Electronics,20,92,61,88
5653,David Johnson,Information Technology,19,59,98,61
5654,Michael Williams,Mechanical,19,86,86,84
5655,Tina Smith,Computer Science,23,61,96,71
5656,Rachel Miller,Mechanical,20,99,86,73
5657,Laura Garcia,Computer Science,19,61,74,53
5658,Eva Davis,Information Technology,18,93,66,55
5659,Tina Taylor,Civil,25,60,69,76
5660,Laura Williams,Data Science,22,87,87,80
5661,Julia Williams,Data Science,18,97,91,65
5662,Julia Williams,Civil,25,81,82,79
5663,Quentin Johnson,Mechanical,20,53,91,81
5664,Tina Taylor,Data Science,20,64,93,65
5665,Rachel Williams,Information Technology,23,79,69,81
5666,Bob Williams,Information Technology,22,75,87,63
5667,Grace Williams,Computer Science,21,53,91,77
5668,Oscar Garcia,Computer Science,20,100,73,62
5669,Paula Brown,Data Science,22,59,68,72
5670,Bob Garcia,Mechanical,19,59,94,51
5671,Laura Smith,Electronics,18,63,82,53
5672,Alice Brown,Mechanical,21,91,75,100
5673,Bob Garcia,Information Technology,21,94,68,72
5674,Laura Brown,Information Technology,19,100,85,78
5675,Michael Garcia,Data Science,23,58,77,86
5676,Quentin Brown,Computer Science,18,78,82,100
5677,Kevin Davis,Electronics,20,89,61,51
5678,Michael Johnson,Electronics,23,63,63,74
5679,Michael Brown,Computer Science,24,71,96,73
5680,Helen Johnson,Mechanical,23,56,99,71
5681,Helen Taylor,Mechanical,23,77,96,89
5682,Eva Garcia,Information Technology,23,55,62,93
5683,Helen Taylor,Data Science,24,57,96,57
5684,Bob Williams,Electronics,23,83,82,89
5685,Ivan Williams,Information Technology,20,56,80,74
5686,Rachel Brown,Electronics,22,93,69,55
5687,Tina Garcia,Electronics,23,90,75,99
5688,Eva Taylor,Computer Science,22,89,83,63
5689,Kevin Martinez,Mechanical,19,53,79,79
5690,Michael Garcia,Mechanical,20,80,66,92
5691,Frank Johnson,Data Science,25,61,73,83
5692,Frank Anderson,Information Technology,25,75,75,100
5693,Bob Taylor,Computer Science,23,57,81,62
5694,Michael Williams,Data Science,25,62,68,72
5695,Grace Brown,Electronics,19,60,90,93
5696,Bob Smith,Mechanical,23,90,64,98
5697,Helen Johnson,Civil,18,68,83,54
5698,Oscar Miller,Civil,25,88,95,87
5699,Julia Taylor,Information Technology,25,62,84,96
5700,Steve Taylor,Electronics,18,87,92,93
5701,David Davis,Electronics,24,88,76,56
5702,Kevin Taylor,Mechanical,20,56,86,74
5703,Eva Williams,Mechanical,24,55,69,53
5704,Ivan Davis,Mechanical,23,59,88,99
5705,Tina Taylor,Information Technology,23,68,83,78
5706,Bob Davis,Data Science,23,87,63,54
5707,Paula Johnson,Mechanical,24,67,72,97
5708,Frank Williams,Information Technology,18,62,94,66
5709,Bob Smith,Computer Science,19,65,79,65
5710,Steve Williams,Information Technology,19,96,84,60
5711,Kevin Anderson,Computer Science,19,77,65,82
5712,Helen Anderson,Civil,23,89,98,90
5713,Laura Brown,Mechanical,19,73,100,97
5714,Alice Taylor,Mechanical,24,99,99,56
5715,Ivan Anderson,Information Technology,21,62,67,57
5716,Nina Smith,Information Technology,25,87,79,95
5717,Grace Brown,Mechanical,20,85,64,95
5718,Paula Taylor,Information Technology,20,97,73,87
5719,Tina Garcia,Information Technology,21,59,86,78
5720,Julia Davis,Electronics,18,69,91,93
5721,Quentin Garcia,Electronics,22,96,64,79
5722,Rachel Smith,Computer Science,24,81,79,95
5723,Laura Anderson,Data Science,21,97,82,77
5724,David Martinez,Civil,24,89,96,56
5725,Grace Taylor,Information Technology,24,57,82,50
5726,Nina Martinez,Data Science,23,55,62,67
5727,Oscar Garcia,Mechanical,23,71,73,90
5728,Helen Williams,Data Science,25,74,68,63
5729,Bob Anderson,Information Technology,25,89,97,87
5730,Charlie Martinez,Computer Science,18,94,74,59
5731,Laura Miller,Civil,22,67,67,59
5732,Eva Anderson,Computer Science,24,100,78,85
5733,Steve Brown,Information Technology,20,91,98,79
5734,Grace Taylor,Electronics,23,82,77,71
5735,Kevin Miller,Data Science,23,57,79,67
5736,Tina Johnson,Electronics,25,51,97,90
5737,Nina Martinez,Electronics,22,70,93,91
5738,Charlie Taylor,Computer Science,24,87,79,63
5739,Michael Garcia,Information Technology,24,94,83,54
5740,Nina Davis,Data Science,23,64,77,85
5741,Grace Taylor,Computer Science,23,62,60,73
5742,Grace Anderson,Electronics,18,87,69,90
5743,Rachel Johnson,Computer Science,21,85,90,79
5744,Eva Johnson,Civil,21,84,60,58
5745,Rachel Williams,Civil,22,53,76,50
5746,Frank Martinez,Mechanical,18,76,63,83
5747,Nina Taylor,Electronics,25,71,91,54
5748,Rachel Johnson,Computer Science,25,68,87,76
5749,Quentin Brown,Computer Science,19,95,91,69
5750,Kevin Garcia,Civil,24,89,69,89
5751,Paula Smith,Electronics,18,72,66,72
5752,Frank Brown,Information Technology,19,66,88,76
5753,Rachel Williams,Information Technology,21,89,81,57
5754,Alice Smith,Electronics,18,73,88,82
5755,Steve Johnson,Computer Science,21,60,93,98
5756,Steve Anderson,Data Science,25,62,60,59
5757,Bob Miller,Mechanical,18,65,61,54
5758,Laura Johnson,Information Technology,21,80,81,86
5759,David Anderson,Mechanical,22,99,75,69
5760,Charlie Miller,Computer Science,22,84,81,74
5761,Helen Martinez,Information Technology,22,81,86,55
5762,David Anderson,Data Science,18,88,79,93
5763,Laura Davis,Mechanical,19,83,85,53
5764,Frank Smith,Information Technology,25,61,84,72
5765,Bob Brown,Information Technology,24,78,80,63
5766,Steve Smith,Information Technology,22,59,71,84
5767,Rachel Miller,Computer Science,20,59,69,64
5768,Paula Davis,Computer Science,25,71,87,53
5769,Charlie Johnson,Electronics,22,70,94,55
5770,Charlie Davis,Civil,24,92,97,100
5771,Julia Martinez,Civil,24,58,66,90
5772,Kevin Davis,Electronics,25,83,61,84
5773,Laura Martinez,Electronics,19,61,92,77
5774,Bob Miller,Computer Science,25,100,72,84
5775,Laura Taylor,Data Science,21,75,69,96
5776,Bob Davis,Information Technology,25,67,84,68
5777,Laura Smith,Civil,20,92,60,100
5778,Frank Davis,Information Technology,22,93,83,61
5779,Frank Taylor,Civil,19,67,89,81
5780,Paula Johnson,Information Technology,23,53,95,74
5781,Bob Davis,Civil,25,57,82,70
5782,David Taylor,Electronics,22,82,77,98
5783,Ivan Taylor,Data Science,23,58,68,63
5784,Charlie Taylor,Mechanical,19,88,80,78
5785,Tina Anderson,Computer Science,25,81,88,91
5786,Nina Smith,Data Science,20,95,82,50
5787,Steve Miller,Information Technology,21,88,100,89
5788,Julia Martinez,Information Technology,25,53,78,57
5789,Helen Smith,Civil,23,62,80,64
5790,Rachel Davis,Computer Science,20,100,96,80
5791,Kevin Miller,Civil,20,78,79,57
5792,Eva Martinez,Data Science,24,83,69,64
5793,Grace Taylor,Information Technology,23,73,71,60
5794,Paula Williams,Computer Science,20,93,67,51
5795,Charlie Anderson,Mechanical,19,85,61,97
5796,Nina Johnson,Information Technology,20,50,99,73
5797,Charlie Martinez,Electronics,18,86,69,91
5798,Rachel Williams,Mechanical,24,59,75,50
5799,Charlie Anderson,Civil,25,64,90,86
5800,Tina Garcia,Civil,25,59,99,79
5801,Julia Garcia,Civil,22,89,93,81
5802,David Davis,Electronics,20,61,95,81
5803,Charlie Garcia,Mechanical,24,100,73,54
5804,Charlie Miller,Data Science,22,65,79,78
5805,Paula Martinez,Mechanical,22,68,76,77
5806,David Garcia,Mechanical,24,99,76,51
5807,Laura Miller,Data Science,20,76,63,95
5808,Rachel Garcia,Civil,18,97,84,98
5809,Oscar Brown,Data Science,23,78,85,74
5810,Paula Williams,Civil,20,93,90,76
5811,Michael Williams,Electronics,24,64,96,84
5812,Frank Anderson,Mechanical,19,82,67,85
5813,Tina Brown,Information Technology,23,99,81,91
5814,Michael Anderson,Computer Science,23,75,83,99
5815,Rachel Garcia,Computer Science,21,53,70,97
5816,Laura Smith,Data Science,23,85,70,74
5817,Paula Martinez,Mechanical,25,75,90,70
5818,Helen Brown,Civil,23,88,91,53
5819,Helen Davis,Computer Science,21,54,78,66
5820,Eva Martinez,Mechanical,20,92,72,67
5821,David Martinez,Data Science,19,95,80,84
5822,Ivan Taylor,Computer Science,25,79,89,93
5823,Oscar Smith,Civil,20,90,65,58
5824,Paula Taylor,Information Technology,18,100,77,87
5825,Alice Williams,Mechanical,25,53,65,76
5826,Bob Taylor,Data Science,21,65,89,74
5827,Julia Davis,Data Science,25,52,78,60
5828,Laura Williams,Mechanical,18,67,95,56
5829,Grace Miller,Civil,19,76,83,88
5830,Paula Brown,Data Science,22,82,70,86
5831,Steve Williams,Computer Science,18,88,95,86
5832,Steve Miller,Mechanical,18,65,66,94
5833,Bob Johnson,Electronics,22,59,61,75
5834,David Williams,Electronics,18,57,83,68
5835,Grace Taylor,Mechanical,18,69,62,91
5836,Quentin Garcia,Electronics,18,77,81,93
5837,Helen Garcia,Information Technology,24,52,72,51
5838,Michael Brown,Computer Science,19,67,93,97
5839,Helen Garcia,Data Science,19,97,71,66
5840,Kevin Martinez,Information Technology,22,94,80,51
5841,Rachel Garcia,Mechanical,22,90,68,90
5842,Kevin Williams,Computer Science,23,96,99,68
5843,Bob Garcia,Civil,24,53,72,98
5844,Eva Brown,Information Technology,18,75,69,63
5845,Oscar Garcia,Data Science,24,68,80,78
5846,Tina Garcia,Information Technology,19,54,93,88
5847,Tina Miller,Mechanical,24,78,70,58
5848,Quentin Davis,Electronics,21,88,86,50
5849,Eva Williams,Information Technology,24,86,76,63
5850,Nina Martinez,Data Science,18,81,81,80
5851,Michael Smith,Computer Science,21,98,78,92
5852,Charlie Miller,Mechanical,21,58,96,72
5853,Eva Davis,Electronics,20,87,70,69
5854,Michael Johnson,Data Science,19,86,82,81
5855,Paula Anderson,Mechanical,24,76,84,98
5856,Rachel Davis,Electronics,20,91,78,89
5857,Laura Anderson,Information Technology,19,98,90,51
5858,Charlie Martinez,Data Science,19,76,82,52
5859,Tina Davis,Information Technology,23,68,80,70
5860,Bob Martinez,Civil,18,90,73,81
5861,Grace Davis,Mechanical,20,59,61,82
5862,Oscar Johnson,Civil,25,72,79,92
5863,Steve Martinez,Electronics,19,78,65,70
5864,David Davis,Mechanical,20,69,87,52
5865,David Miller,Information Technology,19,70,87,75
5866,Steve Williams,Electronics,23,89,70,75
5867,Frank Smith,Information Technology,21,78,83,88
5868,Laura Martinez,Computer Science,24,64,95,75
5869,Bob Smith,Electronics,21,98,76,65
5870,Grace Anderson,Information Technology,23,64,91,87
5871,Helen Davis,Computer Science,22,65,85,50
5872,Tina Smith,Civil,23,91,69,86
5873,Helen Anderson,Information Technology,20,75,68,97
5874,Ivan Taylor,Civil,22,74,92,55
5875,Kevin Brown,Mechanical,22,71,89,92
5876,Ivan Taylor,Computer Science,21,60,97,59
5877,Bob Miller,Electronics,23,68,95,74
5878,Eva Taylor,Data Science,25,77,88,67
5879,Bob Brown,Mechanical,22,78,78,70
5880,Julia Brown,Information Technology,21,89,95,98
5881,Rachel Johnson,Computer Science,25,66,62,73
5882,Laura Anderson,Civil,21,59,79,62
5883,Ivan Garcia,Computer Science,25,100,66,72
5884,Oscar Anderson,Data Science,19,61,80,57
5885,Michael Taylor,Electronics,23,91,85,93
5886,Paula Brown,Electronics,21,82,73,78
5887,Charlie Davis,Electronics,19,90,96,99
5888,Charlie Taylor,Electronics,25,97,62,75
5889,Paula Anderson,Civil,25,76,65,55
5890,Julia Martinez,Data Science,19,76,66,96
5891,Paula Brown,Information Technology,24,55,72,66
5892,Oscar Williams,Computer Science,19,72,89,99
5893,David Smith,Electronics,21,51,94,55
5894,Steve Smith,Mechanical,25,72,76,66
5895,Frank Anderson,Electronics,19,90,63,75
5896,Eva Johnson,Mechanical,25,81,89,57
5897,Kevin Miller,Mechanical,18,54,97,67
5898,Grace Davis,Electronics,24,87,60,69
5899,Paula Williams,Information Technology,19,96,81,84
5900,Julia Johnson,Computer Science,19,82,91,70
5901,Alice Garcia,Information Technology,24,77,67,88
5902,Paula Johnson,Information Technology,25,70,72,96
5903,Charlie Smith,Information Technology,24,57,77,79
5904,Alice Taylor,Data Science,18,87,71,97
5905,Bob Smith,Mechanical,24,51,81,91
5906,Michael Smith,Mechanical,25,75,85,69
5907,Ivan Williams,Information Technology,20,88,83,74
5908,Kevin Johnson,Civil,24,85,89,86
5909,Rachel Williams,Civil,25,80,74,66
5910,Grace Garcia,Civil,23,83,94,84
5911,Frank Johnson,Information Technology,20,88,82,70
5912,Frank Brown,Civil,24,82,80,93
5913,Rachel Davis,Information Technology,21,98,74,51
5914,Rachel Davis,Computer Science,18,95,79,91
5915,Grace Brown,Electronics,25,99,86,100
5916,Rachel Smith,Data Science,23,57,75,75
5917,Steve Martinez,Data Science,20,96,70,76
5918,Eva Anderson,Data Science,20,92,64,83
5919,David Anderson,Data Science,21,64,85,75
5920,Quentin Garcia,Mechanical,18,87,83,68
5921,Laura Anderson,Computer Science,25,60,68,83
5922,Helen Garcia,Data Science,20,92,71,77
5923,Alice Taylor,Electronics,25,53,66,84
5924,David Williams,Civil,18,81,64,50
5925,Frank Brown,Computer Science,24,57,89,65
5926,Eva Johnson,Mechanical,21,92,97,99
5927,Helen Williams,Computer Science,23,65,80,57
5928,Julia Miller,Civil,20,67,96,97
5929,Ivan Brown,Electronics,19,58,92,87
5930,Oscar Williams,Data Science,22,56,62,72
5931,Alice Garcia,Computer Science,24,87,87,53
5932,Julia Anderson,Mechanical,20,88,74,61
5933,Ivan Williams,Data Science,24,63,63,63
5934,Julia Martinez,Data Science,23,70,91,81
5935,Rachel Taylor,Electronics,20,63,61,75
5936,Paula Brown,Civil,23,54,87,96
5937,Quentin Anderson,Civil,18,76,75,95
5938,Michael Smith,Electronics,19,75,85,72
5939,Quentin Taylor,Data Science,19,92,62,65
5940,Nina Garcia,Civil,24,68,67,67
5941,Frank Anderson,Mechanical,21,59,100,83
5942,Laura Davis,Electronics,19,84,88,51
5943,Alice Johnson,Data Science,19,60,83,80
5944,Rachel Anderson,Data Science,18,58,94,93
5945,Laura Williams,Civil,25,66,98,85
5946,Helen Brown,Computer Science,21,100,68,92
5947,Oscar Johnson,Electronics,22,64,99,73
5948,Frank Johnson,Civil,21,74,93,86
5949,Oscar Smith,Computer Science,22,60,97,98
5950,Oscar Davis,Computer Science,23,76,72,56
5951,Grace Garcia,Mechanical,19,95,74,74
5952,Laura Williams,Computer Science,18,67,61,74
5953,Helen Martinez,Mechanical,24,95,64,85
5954,Oscar Miller,Electronics,18,100,78,91
5955,Oscar Miller,Mechanical,19,74,92,58
5956,Tina Anderson,Information Technology,25,55,83,52
5957,Frank Miller,Mechanical,24,96,61,72
5958,Alice Williams,Civil,22,62,79,85
5959,Charlie Garcia,Information Technology,20,85,94,56
5960,Bob Martinez,Computer Science,25,89,84,100
5961,Steve Williams,Computer Science,20,69,65,62
5962,Michael Davis,Electronics,19,73,60,92
5963,Grace Martinez,Computer Science,22,77,100,86
5964,Oscar Smith,Computer Science,19,63,74,92
5965,Julia Williams,Data Science,24,79,97,79
5966,David Brown,Computer Science,25,94,96,82
5967,Eva Smith,Information Technology,21,93,81,77
5968,Nina Martinez,Computer Science,19,68,73,58
5969,Alice Miller,Information Technology,18,78,78,79
